client_id,sector,total_assets,current_assets,cash,total_debt,current_liabilities,revenue,ebitda,net_income,interest_expense,current_ratio,debt_to_ebitda,interest_coverage,liq_score,lev_score,solv_score,total_credit_score,pd,risk_grade
CORP-0235,Technology,225981524.34,72721904.61,9163219.48,75314643.11,42537390.26,154408686.39,29565209.0,11592319.35,5154746.35,1.7095995820501473,2.547407769381911,5.735531293406901,4,4,4,4.0,0.015,BB
CORP-0236,Healthcare,48540583.71,24961337.85,8953020.05,1684363.25,16239270.63,48913170.07,6862942.97,2347727.61,97581.71,1.5370972267613474,0.24542871146720313,70.33021833702237,4,5,5,4.8,0.0005,AAA-AA
CORP-0237,Retail,20760900.59,10605815.0,2303102.67,9325292.55,8150872.32,10300121.91,1408791.53,495777.16,668651.69,1.3011877236717653,6.61935591705325,2.1069138851649356,3,1,3,2.2,0.12,CCC-C
CORP-0238,Technology,24547342.7,11886144.47,3057374.69,12653609.75,10624610.15,5733495.35,285567.53,134107.31,536348.12,1.1187369985523656,44.31039393729392,0.5324294415350985,2,1,1,1.2000000000000002,0.25,D
CORP-0239,Energy,28908686.87,13097912.98,4904445.31,17133818.71,7961297.51,20518467.47,3729660.33,1298782.39,936551.26,1.645198281253529,4.59393542414089,3.9823344319669167,4,2,3,2.8,0.06,B
CORP-0240,Technology,60864822.98,26180110.15,10262963.38,30776948.03,25404070.59,55408179.61,4877974.35,1908219.06,2607366.53,1.030547843002195,6.309370616104204,1.87084335626568,2,1,2,1.6,0.25,D
CORP-0241,Real Estate,67176597.14,32109159.11,5736274.72,19497076.05,29125760.08,69867177.72,10689442.84,6595318.45,1189805.79,1.102431628283879,1.823956247470799,8.984191310751648,2,4,5,4.0,0.015,BB
CORP-0242,Real Estate,22438751.42,8302756.18,1360450.03,4088493.45,4233583.05,15872448.6,2600999.85,670100.11,253056.03,1.9611653018121376,1.571892997225663,10.27835554837401,4,4,5,4.4,0.005,A-BBB
CORP-0243,Real Estate,38866583.67,22635032.35,2810251.71,1596230.55,10014350.65,27895117.6,6082054.22,1306520.9,150986.17,2.2602596155348325,0.26244924695853833,40.28219419036856,5,5,5,5.0,0.0005,AAA-AA
CORP-0244,Manufacturing,339257633.87,161703201.8,43423673.64,172573373.02,97569203.02,349700033.66,29570278.17,14145207.7,6732064.42,1.6573180552356634,5.836041582966279,4.392453239477468,4,2,4,3.2,0.06,B
CORP-0245,Technology,224086606.24,88146199.5,9174372.68,87530212.87,45375773.29,95472470.59,1909449.41,634196.31,6297488.57,1.9425828610490221,45.840550899958124,0.30320807870874783,4,1,1,1.6,0.25,D
CORP-0246,Real Estate,61609317.16,26794135.71,5990351.24,21315451.84,19115993.07,44500153.8,7084089.72,2608193.57,1810956.4,1.4016606729184173,3.0089189553629767,3.911794740061108,3,3,3,3.0000000000000004,0.06,B
CORP-0247,Manufacturing,41367391.28,22408940.76,2734231.5,8032631.33,23223377.03,34669380.94,8321537.54,2678572.8,442815.92,0.9649303256392079,0.965282111795893,18.792317900404303,2,5,5,4.4,0.005,A-BBB
CORP-0248,Real Estate,44903725.69,15648266.68,3467151.0,3649085.48,8968163.14,39957299.4,8468842.43,3167516.33,265998.12,1.7448686465353482,0.4308836195928609,31.83797851653989,4,5,5,4.8,0.0005,AAA-AA
CORP-0249,Real Estate,73553086.79,28527615.22,3194512.56,52530424.7,16511752.91,51342898.24,8239660.84,4613005.52,2378036.96,1.727715729244158,6.375313950422261,3.464900242761576,4,1,3,2.4000000000000004,0.12,CCC-C
CORP-0250,Real Estate,14320568.73,7215453.02,2529486.57,8998468.99,4720093.41,11555097.96,1449219.48,695933.81,447215.04,1.5286674210119073,6.209183021746299,3.2405428046427063,4,1,3,2.4000000000000004,0.12,CCC-C
CORP-0251,Retail,30787627.5,12150237.5,1979537.33,20605627.04,8659876.05,9308162.87,1771865.86,861520.78,1355324.74,1.4030498161691354,11.629338035781105,1.3073367641765323,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0252,Manufacturing,7507521.38,4037173.41,801349.1,5033571.42,2141868.1,5017654.3,508402.23,131359.59,362308.92,1.8848842326005042,9.900765816861188,1.4032285763210026,4,1,2,2.0,0.12,CCC-C
CORP-0253,Real Estate,59365459.34,20132967.16,7268291.04,21697211.8,18208233.32,52876918.08,9190954.25,2618361.57,1666650.66,1.1057067869339012,2.3607137202320425,5.514625512463422,2,4,4,3.6,0.03,BB
CORP-0254,Retail,76072389.6,40227524.73,13028883.41,17966728.69,33790792.14,45912820.79,8047301.16,934228.36,1501020.09,1.1904877684823638,2.2326402768801064,5.361221487715064,2,4,4,3.6,0.03,BB
CORP-0255,Technology,24564516.42,7873062.97,1304657.14,6855174.31,7178490.88,19941396.91,4048312.87,1291662.47,404375.09,1.0967573967301607,1.6933410361635413,10.011281530719412,2,4,5,4.0,0.015,BB
CORP-0256,Manufacturing,192188412.38,58382569.98,7097558.85,41275428.99,38059310.04,170927473.2,49224206.85,24398978.29,3215528.3,1.5339891847393037,0.8385189245563233,15.308279777851746,4,5,5,4.8,0.0005,AAA-AA
CORP-0257,Real Estate,11689883.14,6657003.33,2094973.15,2735173.92,6251630.16,8551034.49,1450433.3,655152.96,150066.49,1.0648427945392087,1.8857633232772577,9.665271040856624,2,4,5,4.0,0.015,BB
CORP-0258,Energy,9208385.73,4368474.45,948879.68,4009399.19,3562312.08,7680647.82,956638.65,361464.65,294816.61,1.2263031289498927,4.191132346576213,3.2448600843758433,3,3,3,3.0000000000000004,0.06,B
CORP-0259,Manufacturing,49846149.94,20215009.86,6667395.41,8035221.72,16601007.47,30279217.59,4503164.13,1791223.47,507121.58,1.2176977750615998,1.7843501786820282,8.879851119725569,3,4,5,4.2,0.015,BB
CORP-0260,Technology,113475589.65,41960820.97,9801562.36,43464630.93,30063134.9,86091404.36,5298599.2,1754426.84,2898446.24,1.3957566670799857,8.203041839813059,1.828082621259865,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0261,Energy,214523037.49,104057774.85,21207049.84,25394397.53,114974586.37,197799515.24,22799231.26,9586527.01,1684984.76,0.9050502214039841,1.1138269198818591,13.530823424183374,2,5,5,4.4,0.005,A-BBB
CORP-0262,Real Estate,25168801.18,11393932.78,2681694.51,8871378.55,7423328.18,20925205.19,2710564.83,1291822.2,318743.53,1.534881996824233,3.2728892708314232,8.503905412605551,4,3,5,4.0,0.015,BB
CORP-0263,Technology,117116629.95,69974765.91,22711548.53,42256361.2,35006260.77,79954790.83,9898049.71,2359807.11,1822862.18,1.9989214606424812,4.26916033340471,5.429949569747507,4,3,4,3.6000000000000005,0.03,BB
CORP-0264,Manufacturing,38320345.63,22799256.62,8450911.21,24669709.64,14669480.92,32374686.52,5102825.04,2194034.99,1518127.59,1.554196548898746,4.834519985815543,3.3612623033878197,4,2,3,2.8,0.06,B
CORP-0265,Real Estate,33510611.24,16437201.78,1889130.21,4733054.92,7766114.23,31597891.17,3440346.9,1696928.7,164193.53,2.1165284585313136,1.3757493234185192,20.952999183341756,5,5,5,5.0,0.0005,AAA-AA
CORP-0266,Healthcare,96365608.49,41712928.29,10729960.97,21989563.64,20511872.13,37583719.05,7744182.94,2776211.92,1593543.36,2.033599274880035,2.8394943418007634,4.8597252728661235,5,4,4,4.2,0.015,BB
CORP-0267,Energy,76463409.59,34205316.81,3757475.56,19100949.29,18886549.48,78896078.67,11835228.63,5563386.65,1395770.15,1.8110940193825178,1.6139062359625915,8.479353588411389,4,4,5,4.4,0.005,A-BBB
CORP-0268,Healthcare,8232562.15,4155334.05,999452.84,4187544.04,2716127.69,6032402.12,902055.15,614719.42,271803.26,1.5298743373880188,4.6422261876116995,3.318779730603673,4,2,3,2.8,0.06,B
CORP-0269,Manufacturing,174343901.11,57615841.02,21063478.52,77896314.56,38181467.92,154311435.85,20616820.15,8031606.4,3363795.76,1.5090001552774244,3.778289473995339,6.129034466111581,4,3,5,4.0,0.015,BB
CORP-0270,Retail,158314062.3,63089043.89,13152619.65,72887252.89,34942314.17,164559454.65,25960822.91,11405386.63,5882153.21,1.805519908700426,2.807586382861698,4.413489751655074,4,4,4,4.0,0.015,BB
CORP-0271,Healthcare,21304679.44,6872499.12,2609729.32,8209306.61,5116010.31,11199129.87,2141888.61,698671.84,743419.7,1.3433317572809975,3.832742081764934,2.8811297440732333,3,3,3,3.0000000000000004,0.06,B
CORP-0272,Healthcare,59162800.56,19050908.56,5509190.16,9733225.55,25503507.71,38935737.14,4152242.86,1736157.03,605466.51,0.7469916992057559,2.344088695717572,6.857923256564595,1,4,5,3.8000000000000003,0.015,BB
CORP-0273,Real Estate,65269159.05,23415426.5,8903636.39,14949681.08,13799743.12,48448661.09,5673056.03,2530337.08,1011465.98,1.6968016213333688,2.6352077259494298,5.608746257585451,4,4,4,4.0,0.015,BB
CORP-0274,Real Estate,51684772.78,23029493.1,7534098.38,24528027.51,21983673.72,33246193.7,4482042.34,1880146.1,1545905.42,1.0475725483065441,5.472511335089263,2.899299195160335,2,2,3,2.4,0.12,CCC-C
CORP-0275,Manufacturing,22969891.39,12298821.69,1611521.37,9514947.03,11028913.85,26346174.05,2178998.63,649407.98,646593.34,1.1151435088959372,4.366660400332606,3.369967636845749,2,3,3,2.8000000000000003,0.06,B
CORP-0276,Manufacturing,20345628.52,9067004.27,1535455.56,5479988.14,6044308.55,12790189.47,1394605.26,586621.42,318971.58,1.5000895793117643,3.9294188091618123,4.372192845519341,4,3,4,3.6000000000000005,0.03,BB
CORP-0277,Healthcare,38819991.98,15552957.39,3394450.62,2652293.47,10638501.23,26742729.28,3374637.1,1843292.9,157762.49,1.4619500485784125,0.7859492417718041,21.39061763033786,3,5,5,4.6,0.005,A-BBB
CORP-0278,Energy,128665814.96,41778548.87,6309900.49,21747051.98,44674828.86,108192228.23,20958939.93,9323868.97,1600273.44,0.9351697574695532,1.0376026675314776,13.097099162003214,2,5,5,4.4,0.005,A-BBB
CORP-0279,Healthcare,68586079.86,31898607.77,7925958.12,32562177.45,20366924.08,38378719.21,6260646.26,3106524.65,3099410.1,1.566196625700782,5.201088848932986,2.019947686174217,4,2,3,2.8,0.06,B
CORP-0280,Healthcare,27491451.72,10484705.69,2531117.48,5211288.48,5557885.5,19817593.94,3164463.4,1190783.79,203234.68,1.886455863475417,1.6468158487786588,15.570489249177355,4,4,5,4.4,0.005,A-BBB
CORP-0281,Real Estate,86158459.46,41742072.27,16149079.39,55049113.38,39805025.51,74397024.35,14324767.47,6804121.65,3217225.02,1.0486633719029617,3.8429324242287333,4.452522711637994,2,3,4,3.2,0.06,B
CORP-0282,Retail,2306997.33,1368410.05,314896.28,1819700.98,681142.16,1692016.25,242180.67,103635.6,76960.78,2.008993320865647,7.513815945756529,3.1468063343432853,5,1,3,2.6,0.06,B
CORP-0283,Manufacturing,125619204.25,41880726.22,14058858.95,39200812.13,47812777.7,98149126.82,16638558.23,5073244.94,3288178.76,0.8759316700397433,2.3560221738034572,5.060113650877059,2,4,4,3.6,0.03,BB
CORP-0284,Technology,6992063.1,2542577.18,972721.8,3657545.32,1083363.18,4853425.78,702964.91,303576.87,187207.55,2.346929660282529,5.203026876547792,3.7550029899969317,5,2,3,3.0,0.06,B
CORP-0285,Manufacturing,27717070.88,12248959.72,4447556.23,11849191.84,9171844.24,13778320.52,2249560.45,676736.02,454440.06,1.3354958282632152,5.267336487890334,4.950180778516754,3,2,4,3.0000000000000004,0.06,B
CORP-0286,Technology,12998312.58,7676597.32,1248216.93,6558156.67,4926432.27,11234683.88,1357847.12,457203.38,456269.36,1.5582467999707221,4.829819626527616,2.975976997447298,4,2,3,2.8,0.06,B
CORP-0287,Manufacturing,10911398.39,5799876.7,1443061.34,7655120.04,7804065.53,12558873.49,352391.22,147628.25,659600.87,0.7431865708590482,21.723356331068636,0.5342491740497552,1,1,1,1.0,0.25,D
CORP-0288,Manufacturing,127143482.15,72404240.86,14793774.57,43415092.58,49082776.75,102182715.2,14641356.81,6291748.67,3037058.0,1.4751455735437788,2.9652369751926013,4.820901283413093,3,4,4,3.8000000000000003,0.015,BB
CORP-0289,Retail,24947864.83,9982001.33,2195617.14,474677.29,6272493.43,21082263.62,4662077.11,1310401.5,29938.83,1.591392871335379,0.10181669646386435,155.7200835837606,4,5,5,4.8,0.0005,AAA-AA
CORP-0290,Manufacturing,56316824.31,33655584.23,7008507.78,26504746.03,22964706.12,52855848.59,10376172.34,5244102.74,1752947.41,1.4655351587839085,2.5543856791800357,5.91927189646836,3,4,4,3.8000000000000003,0.015,BB
CORP-0291,Technology,37999342.74,12572076.65,4373923.06,23060391.92,9862250.15,20752729.27,4114641.02,1881216.46,1873025.22,1.2747675691434373,5.604472372659135,2.196788903888865,3,2,3,2.6,0.06,B
CORP-0292,Technology,64169644.34,20270669.06,4776615.25,5429968.65,18076632.4,73185667.49,15501202.72,5108067.25,254595.0,1.1213741924629723,0.3502933771064185,60.88573114161708,2,5,5,4.4,0.005,A-BBB
CORP-0293,Healthcare,43004782.61,23939936.28,6155156.31,29741684.29,12262988.27,36144047.27,5581829.3,1374478.13,1734603.24,1.9522106482452015,5.328304161863208,3.2179285563884914,4,2,3,2.8,0.06,B
CORP-0294,Manufacturing,11039692.84,6382923.66,2519558.31,8243560.66,4220609.14,12434794.06,1987898.12,766353.69,438636.96,1.5123228539470965,4.146872808552181,4.531989552362391,4,3,4,3.6000000000000005,0.03,BB
CORP-0295,Technology,107851605.75,35286414.61,4163577.5,55023916.22,16673627.91,70469527.47,8394147.26,2983327.18,2337527.13,2.116300951446625,6.555033467449557,3.5910373626337333,5,1,3,2.6,0.06,B
CORP-0296,Manufacturing,24306233.96,8118968.26,2000410.6,2629456.03,6296668.08,28283034.85,3795480.25,1561134.34,144815.64,1.289407057327373,0.6927861184365272,26.20904931262949,3,5,5,4.6,0.005,A-BBB
CORP-0297,Healthcare,8397277.48,2602755.03,864683.4,3216082.36,1962740.45,8019661.14,1449862.97,527298.25,246402.78,1.32608212665103,2.2181974617918545,5.884117744126101,3,4,4,3.8000000000000003,0.015,BB
CORP-0298,Retail,25955259.86,8600334.24,1250046.43,5015641.23,4709318.1,23635067.71,4967954.67,989886.4,343566.57,1.8262376967060265,1.0095988315448943,14.459947805748387,4,5,5,4.8,0.0005,AAA-AA
CORP-0299,Energy,178617961.67,64807230.75,18370223.82,98965820.69,76171212.83,151254563.54,21633590.25,7813302.25,6894420.0,0.8508100152565209,4.5746369209336395,3.137840492746308,2,2,3,2.4,0.12,CCC-C
CORP-0300,Technology,93196594.76,55081329.69,9465144.51,14333418.47,54287930.27,69924871.63,8914759.42,3293451.68,891497.55,1.0146146558922773,1.6078300932993659,9.999757621319318,2,4,5,4.0,0.015,BB
CORP-0301,Technology,28101903.31,14061014.01,5065075.82,17039437.82,7251705.83,29228967.57,4385116.72,2031914.44,1156123.42,1.9389939883978995,3.885743278459416,3.7929486109709636,4,3,3,3.2,0.06,B
CORP-0302,Manufacturing,28084890.8,14985140.25,2969004.33,9290449.76,14531377.24,23256310.96,4187539.2,1382641.83,445859.32,1.0312264283354329,2.218594099369864,9.392063846506563,2,4,5,4.0,0.015,BB
CORP-0303,Manufacturing,28871483.87,15383934.05,3057077.61,8917899.24,19917582.19,11738742.85,913359.41,518667.09,493671.28,0.7723795942322655,9.763844487024008,1.850136815736982,1,1,2,1.4000000000000001,0.25,D
CORP-0304,Energy,317741266.93,146326883.43,40892242.12,76635156.98,65109092.88,183197765.2,6446903.82,1346345.25,4818823.54,2.247410875462346,11.88712583895815,1.3378584558006041,5,1,2,2.2,0.12,CCC-C
CORP-0305,Healthcare,58347989.03,31463960.15,4879080.82,16306904.5,33384470.56,44509646.04,5451236.89,2895243.22,1046295.64,0.9424729409277773,2.9914136606160224,5.21003498590513,2,4,4,3.6,0.03,BB
CORP-0306,Real Estate,61223499.17,29310276.34,5436077.05,19314641.87,18625690.64,52774643.84,4695063.4,1772706.18,1251643.22,1.5736477592435734,4.11381918080169,3.7511195882162016,4,3,3,3.2,0.06,B
CORP-0307,Manufacturing,111583467.25,44004483.43,9900549.15,5789690.66,28805644.03,88003905.84,10964669.77,5328374.33,335367.66,1.527634076994459,0.5280314666512752,32.694475579428264,4,5,5,4.8,0.0005,AAA-AA
CORP-0308,Retail,50565958.91,23681708.88,4880595.57,25629754.8,47363417.77,52780452.5,7527072.27,3070896.06,1392686.25,0.4999999998944332,3.4050097940669835,5.404715003109996,1,3,4,3.0000000000000004,0.06,B
CORP-0309,Healthcare,30736390.05,14140355.41,3640620.66,8545002.71,10150475.59,12595146.46,1603835.46,824300.14,917447.63,1.3930731899824214,5.3278549596353235,1.7481493303328932,3,2,2,2.2,0.12,CCC-C
CORP-0310,Retail,32725009.2,17901755.39,5010558.89,16527824.42,10659834.04,27119790.67,6037499.37,2181129.99,1216477.78,1.6793652999498294,2.7375281398994167,4.963098766999263,4,4,4,4.0,0.015,BB
CORP-0311,Manufacturing,37072971.85,22040555.2,5950955.11,19730943.62,13425252.07,16178798.95,2691136.74,780800.92,1306133.46,1.6417237520069892,7.3318249967483995,2.0603841968798506,4,1,3,2.4000000000000004,0.12,CCC-C
CORP-0312,Technology,38369666.23,16242369.68,4811810.04,20388666.83,8725850.16,36525714.43,6027609.2,3267268.15,1151997.85,1.8614082733687465,3.3825462390627443,5.232309417938583,4,3,4,3.6000000000000005,0.03,BB
CORP-0313,Technology,82443976.15,43614281.71,8388110.41,36205085.93,32426891.49,64397670.52,11663085.11,4532880.6,1927258.91,1.3450034741520025,3.1042460539842534,6.051644150914835,3,3,5,3.8000000000000003,0.015,BB
CORP-0314,Real Estate,41948191.78,13839920.82,1908910.77,18370668.74,7753449.33,37078929.34,3450503.77,1456650.34,1066196.71,1.7850017754613998,5.324054098917851,3.2362731357518446,4,2,3,2.8,0.06,B
CORP-0315,Healthcare,82858101.09,44167461.97,14497627.64,50726464.24,36076617.63,51970540.53,10495741.14,5494260.1,3266400.43,1.2242683730215314,4.83305214594879,3.2132438642864125,3,2,3,2.6,0.06,B
CORP-0316,Energy,36736575.34,15114348.21,5369132.11,16050068.31,16151034.1,38789892.24,5671539.41,1683338.28,510287.31,0.9358130331729039,2.829931549395687,11.114404177521092,2,4,5,4.0,0.015,BB
CORP-0317,Manufacturing,43082833.9,13433962.12,2379179.81,18514394.43,13695426.3,43442357.25,7972716.51,3663854.62,675019.2,0.9809086497730997,2.3222190838941543,11.811095906605324,2,4,5,4.0,0.015,BB
CORP-0318,Technology,5399404.97,2208215.46,490505.57,2540366.31,2412939.32,4949682.38,477184.71,162725.01,128153.26,0.9151558191691286,5.323654041639347,3.7235471809300837,2,2,3,2.4,0.12,CCC-C
CORP-0319,Technology,99565639.16,48109402.49,12006700.39,73615312.13,25269741.32,77073417.84,5573337.75,2155672.65,4645648.24,1.9038343875694252,13.208478551295405,1.199690002788502,4,1,2,2.0,0.12,CCC-C
CORP-0320,Retail,56315956.71,18909493.2,4916431.41,41620576.21,21147522.94,51583808.92,9847064.53,4009999.38,2347854.28,0.8941705964169059,4.226698838338983,4.194069714582116,2,3,4,3.2,0.06,B
CORP-0321,Manufacturing,108039786.4,62361682.68,18574243.3,10054120.48,38743216.17,71157324.71,12012813.45,3002936.84,826165.36,1.609615536468768,0.8369496889173785,14.540446781743547,4,5,5,4.8,0.0005,AAA-AA
CORP-0322,Healthcare,2199508.8,711104.99,79985.78,1308147.97,510253.67,2135967.48,224057.48,72172.57,49400.96,1.3936303290087066,5.83844810715536,4.535488379173199,3,2,4,3.0000000000000004,0.06,B
CORP-0323,Energy,321457115.77,186124318.07,58897760.82,47936368.21,127574982.71,363213166.78,38688320.93,20702402.54,2335930.5,1.4589405706061727,1.2390397685320276,16.56227397604509,3,5,5,4.6,0.005,A-BBB
CORP-0324,Retail,34636215.1,17738634.68,2103647.78,12648572.3,8672270.7,35125351.61,7245367.37,3540225.02,1047319.19,2.04544291727425,1.7457461649732746,6.918012616573941,5,4,5,4.6,0.005,A-BBB
CORP-0325,Real Estate,120623274.97,48118271.21,11571798.01,19123837.11,36325846.16,78897212.11,7142517.7,2812266.65,1185042.8,1.3246290533208602,2.677464433864826,6.02722340492681,3,4,5,4.2,0.015,BB
CORP-0326,Healthcare,14077580.76,5873520.1,2045754.93,3623422.03,3366607.44,12279640.9,2850517.83,1209509.91,265497.69,1.7446406225490905,1.2711451904863194,10.736507085993855,4,5,5,4.8,0.0005,AAA-AA
CORP-0327,Manufacturing,73498378.67,38383999.77,9034234.52,6313579.58,25335549.67,39789941.57,4176708.91,1547787.04,573075.44,1.515025340675784,1.5116158956837622,7.288235751300039,4,4,5,4.4,0.005,A-BBB
CORP-0328,Energy,13888676.65,6672694.29,965718.52,7367036.07,4636415.61,12700890.11,2310540.8,1237660.45,365352.93,1.4391924390056998,3.1884466485075706,6.324133762934377,3,3,5,3.8000000000000003,0.015,BB
CORP-0329,Manufacturing,21342928.81,10703326.76,4233274.41,10406880.38,4422884.87,18997782.36,2537516.24,964166.7,608909.54,2.4199876493732924,4.101207399563283,4.167312340023446,5,3,4,3.8000000000000003,0.015,BB
CORP-0330,Retail,270026687.28,112533455.85,41275655.47,207246584.4,121860235.96,115041287.43,20725766.05,8770816.91,11587901.89,0.9234633017364133,9.999465587907666,1.7885693412614836,2,1,2,1.6,0.25,D
CORP-0331,Manufacturing,32911003.06,14689630.21,4868056.64,16558929.77,7287778.28,18681708.12,2294007.27,1180503.06,508046.26,2.0156527333320575,7.218342324608239,4.515351161132453,5,1,4,3.0,0.06,B
CORP-0332,Healthcare,49497507.52,29548044.23,6602613.34,4352614.44,16764252.11,36795072.08,5219761.98,1682135.38,240891.3,1.7625626264815222,0.8338722065637176,21.668536721749604,4,5,5,4.8,0.0005,AAA-AA
CORP-0333,Technology,95064648.69,34620345.37,5371475.3,54119403.52,26464309.7,70331493.72,10693619.39,5944357.58,3962402.61,1.3081900024016118,5.060906092338489,2.6987715390183435,3,2,3,2.6,0.06,B
CORP-0334,Technology,65377053.31,27808577.85,10634649.62,13764064.63,12923838.66,36487235.03,3644732.79,900080.83,937454.52,2.151727407126266,3.7764262630622096,3.887903585978763,5,3,3,3.4000000000000004,0.03,BB
CORP-0335,Technology,46289184.94,17939232.73,4658914.5,18117557.57,23580798.3,40632449.62,7599942.84,4278495.84,1255297.58,0.7607559549839328,2.383907083438012,6.05429577901361,1,4,5,3.8000000000000003,0.015,BB
CORP-0336,Technology,57365922.62,30377175.1,10805362.83,8205305.26,23524612.28,48777941.22,6065016.12,2199978.11,446100.83,1.2912933373114874,1.3528909235611397,13.595617206092173,3,5,5,4.6,0.005,A-BBB
CORP-0337,Real Estate,440497613.33,233113005.45,47235339.03,302449181.11,229304911.66,335283072.87,46460176.83,17456488.06,15170409.79,1.0166071182794654,6.50985858742372,3.0625525264733144,2,1,3,2.0,0.12,CCC-C
CORP-0338,Healthcare,37594984.29,14576840.04,2923917.25,8616166.53,8755735.06,24393193.52,2446211.19,516148.07,681011.77,1.6648333852166604,3.5222496590737937,3.5920248338732823,4,3,3,3.2,0.06,B
CORP-0339,Manufacturing,48695590.84,15797682.12,6250544.78,10831185.94,14977309.58,49169955.3,1076001.72,381464.7,569073.14,1.0547743595482253,10.06614184594426,1.8907968842107008,2,1,2,1.6,0.25,D
CORP-0340,Technology,113879837.79,34554536.75,8864963.45,72149406.01,20651451.42,128807368.94,18090816.17,5355231.59,4647232.03,1.6732255785438637,3.9881786057638107,3.892815347547861,4,3,3,3.2,0.06,B
CORP-0341,Manufacturing,120303218.31,51518067.94,7326313.72,30764740.96,36142239.87,84607774.1,22897467.14,7767630.63,1921258.69,1.4254254336561683,1.3435870776404137,11.91795111151846,3,5,5,4.6,0.005,A-BBB
CORP-0342,Manufacturing,130519122.37,55222807.52,9161596.49,79836426.1,42210932.14,88435400.14,16734649.73,6464074.8,6540659.5,1.3082584231223282,4.770725852533275,2.5585569360398597,3,2,3,2.6,0.06,B
CORP-0343,Technology,75431100.55,44995931.06,11005252.58,25347560.19,27180337.19,67755347.4,10098052.42,5006403.96,1890197.61,1.6554588983007388,2.51014345496931,5.342326308411743,4,4,4,4.0,0.015,BB
CORP-0344,Manufacturing,12698508.29,5599288.15,631270.88,3549585.42,4020884.51,9249518.82,1265847.14,532618.27,144010.66,1.3925513493547221,2.8041185288770336,8.789954438095068,3,4,5,4.2,0.015,BB
CORP-0345,Manufacturing,203959404.06,76877502.57,18355287.55,18116250.14,72216229.3,157481249.25,23799085.23,10251876.38,764264.86,1.0645460627781627,0.761216238562124,31.139839701644796,2,5,5,4.4,0.005,A-BBB
CORP-0346,Energy,12656159.95,7180710.69,1620558.96,7084803.13,2740154.89,11997161.68,2127768.08,618006.11,486610.12,2.6205491945749095,3.329687665020334,4.372634255941903,5,3,4,3.8000000000000003,0.015,BB
CORP-0347,Energy,53899699.74,24110434.43,8048084.22,38968069.03,18473544.15,22537015.83,2049952.52,639430.6,2300477.43,1.3051331262821055,19.00925443385391,0.8910987316228527,3,1,1,1.4000000000000001,0.25,D
CORP-0348,Technology,18731631.0,8986550.37,1855566.19,6942020.42,14660995.2,19924095.34,4098706.88,2376727.42,369124.05,0.6129563680642908,1.6937099000355937,11.103873833200518,1,4,5,3.8000000000000003,0.015,BB
CORP-0349,Manufacturing,37350679.17,12277191.15,4846600.8,25263573.39,10555027.35,30423476.73,5651740.85,1845179.77,1900690.25,1.163160524638527,4.470051628428788,2.9735201987804167,2,3,3,2.8000000000000003,0.06,B
CORP-0350,Energy,55326491.94,22953574.04,3540152.12,10788820.33,23113302.57,39707899.12,7382067.19,4175450.93,677666.2,0.9930893246641732,1.4614903999539457,10.893367840981298,2,5,5,4.4,0.005,A-BBB
CORP-0351,Manufacturing,54918301.71,32032038.71,8882356.38,23173980.85,17499464.28,42954523.73,7384904.39,2774463.38,1408673.55,1.8304582470338342,3.1380204300789876,5.242452653419949,4,3,4,3.6000000000000005,0.03,BB
CORP-0352,Real Estate,60728323.05,28958398.94,3675104.3,14504760.26,17780494.41,48126337.98,7266154.59,2908124.29,1039954.03,1.6286610637617247,1.9962085970427998,6.986995944426504,4,4,5,4.4,0.005,A-BBB
CORP-0353,Energy,199976670.27,80660701.25,25824265.2,122028716.39,48605859.88,90741361.77,16664021.51,8449267.41,6635111.95,1.6594851207063965,7.322885194115427,2.5114906327993456,4,1,3,2.4000000000000004,0.12,CCC-C
CORP-0354,Technology,62678829.53,30568474.83,12179278.4,16953943.5,22609968.94,68883259.29,12370793.21,6521749.1,1416125.34,1.3519910138363949,1.3704815214512829,8.735662628563656,3,5,5,4.6,0.005,A-BBB
CORP-0355,Technology,31197339.13,17879922.79,6181832.96,12906277.31,12879377.11,25215721.25,3335988.59,1297428.49,621815.22,1.3882599008703147,3.8688013947913418,5.36491948524515,3,3,4,3.4000000000000004,0.03,BB
CORP-0356,Energy,104436226.28,39915231.19,10645833.71,57558573.01,29531235.09,92802075.18,11258739.53,4066383.07,4020692.87,1.3516275586968685,5.1123460895981845,2.800198844832433,3,2,3,2.6,0.06,B
CORP-0357,Technology,130838001.86,59077939.21,14499050.05,87239948.0,40256916.06,129570175.62,20095403.25,7925786.9,7110709.41,1.4675227263297723,4.341288747216357,2.8260757248410746,3,3,3,3.0000000000000004,0.06,B
CORP-0358,Manufacturing,11668368.42,6856417.25,2403235.87,7955332.26,3738232.64,6951634.78,1581156.34,685898.9,312967.29,1.8341333753909976,5.031338178740756,5.0521456731149135,4,2,4,3.2,0.06,B
CORP-0359,Real Estate,72377068.22,25456378.69,9693591.09,5110230.21,15575078.85,64755356.16,5701362.42,2788709.5,280295.99,1.6344301646986528,0.8963173770665153,20.340506548095817,4,5,5,4.8,0.0005,AAA-AA
